prob_threshold,dip_threshold,tp,sl,monitor_days,sharpe,total_return,max_dd,calmar,win_rate,annual_return,annual_vol,num_trades
0.6,0.05,0.04,0.07,14,0.49457846533809563,1.9514386941639477,0.3517162963638121,1.4061858106981435,0.1267366033456195,0.08039697508446997,0.1942539831763109,110
0.6,0.05,0.06,0.03,7,0.4307798013881281,1.358434321869312,0.3738703187850891,1.1522171719540863,0.0779699461298554,0.06322096375849662,0.18276019365469667,84
0.6,0.05,0.06,0.03,10,0.4346223702780046,1.4303067235888962,0.508695931058735,0.8543853876979847,0.0861922313580947,0.06550386885981463,0.18842231571906531,96
0.6,0.05,0.06,0.03,14,0.2302941362606002,0.4251943279809507,0.5192205505669731,0.44353817661709644,0.09923447689254324,0.025638045360888873,0.20006351330410463,106
0.6,0.05,0.06,0.05,7,0.23731312837140914,0.44760734932102,0.41582388856867386,0.5707058562418704,0.09810036858519988,0.026782147732238304,0.19307346095165306,81
0.6,0.05,0.06,0.05,10,0.2500144557419542,0.5069822720532242,0.40584956670524563,0.6160274058479677,0.1026368018145733,0.029735338833884573,0.20050979225030793,93
0.6,0.05,0.06,0.05,14,0.31279864028872323,0.8270026064757545,0.45806096157734416,0.6828755701241019,0.12503544088460447,0.044001098195752375,0.21159667497090134,106
0.6,0.05,0.06,0.07,7,0.21751964831207454,0.3689621041128912,0.47243948290136206,0.46041801370248564,0.10774028919761837,0.02269234901701589,0.21549874750074116,78
0.6,0.05,0.06,0.07,10,0.0986049223897674,-0.06908629971899183,0.59406663308917,0.16598293339085196,0.12191664303941026,-0.005101869532268433,0.2306147925070455,94
0.6,0.05,0.06,0.07,14,0.3334245033653527,1.0039060871309342,0.37029630116991313,0.9004262324844515,0.14119648426424725,0.05091788347946902,0.2367370157396316,103
0.6,0.05,0.08,0.03,7,0.5272383642670299,2.065863019515305,0.37173356704359084,1.4183232589410038,0.08420754182024383,0.08333711250149611,0.18598743274209803,82
