date,funding_rate_mean,funding_rate_sum,funding_rate_max,funding_rate_min
2022-11-20,5.98e-06,1.794e-05,3.552e-05,-9.79e-06
2022-11-21,2.994e-05,8.982e-05,7.898e-05,-1.218e-05
2022-11-22,8.096666666666667e-06,2.429e-05,7.881e-05,-7.485e-05
2022-11-23,6.338666666666667e-05,0.00019016,0.0001,-3.9e-06
2022-11-24,4.568e-05,0.00013704,6.272e-05,2.012e-05
2022-11-25,1.2826666666666665e-05,3.848e-05,2.058e-05,4.61e-06
2022-11-26,1.6423333333333333e-05,4.927e-05,3.859e-05,-2.455e-05
2022-11-27,5.936666666666664e-06,1.7809999999999994e-05,3.784e-05,-3.066e-05
2022-11-28,9.533333333333334e-06,2.86e-05,2.303e-05,2.1e-07
2022-11-29,2.8486666666666666e-05,8.546e-05,4.76e-05,-3.85e-06
2022-11-30,5.6510000000000006e-05,0.00016953,9.511e-05,3.404e-05
2022-12-01,2.0093333333333336e-05,6.0280000000000006e-05,0.0001,-5.001e-05
2022-12-02,2.4249999999999997e-05,7.274999999999999e-05,8.203e-05,-3.753e-05
2022-12-03,6.141666666666666e-05,0.00018425,0.0001,3.302e-05
2022-12-04,5.7306666666666665e-05,0.00017192,6.437e-05,4.581e-05
2022-12-05,1.4633333333333324e-06,4.389999999999997e-06,4.603e-05,-4.218e-05
2022-12-06,2.8763333333333333e-05,8.629e-05,4.118e-05,2.206e-05
2022-12-07,2.3509999999999997e-05,7.052999999999999e-05,7.887e-05,-1.492e-05
2022-12-08,1.1673333333333334e-05,3.502e-05,2.152e-05,1.67e-06
2022-12-09,2.7943333333333334e-05,8.383e-05,4.007e-05,1.178e-05
2022-12-10,-2.15e-06,-6.450000000000001e-06,1.711e-05,-1.669e-05
2022-12-11,8.313333333333334e-06,2.4940000000000002e-05,9.29e-06,6.92e-06
2022-12-12,1.1246666666666667e-05,3.374e-05,2.638e-05,-1.67e-05
2022-12-13,4.991333333333333e-05,0.00014973999999999999,0.0001,1.971e-05
2022-12-14,0.0001,0.00030000000000000003,0.0001,0.0001
2022-12-15,8.393333333333333e-05,0.0002518,0.0001,5.18e-05
2022-12-16,2.8536666666666667e-05,8.561e-05,5.706e-05,-1.987e-05
2022-12-17,6.51e-05,0.0001953,9.707e-05,2.013e-05
2022-12-18,4.151666666666666e-05,0.00012455,6.828e-05,-6.47e-06
2022-12-19,4.8190000000000004e-05,0.00014457,6.468e-05,3.493e-05
2022-12-20,3e-05,9e-05,5.611e-05,-1.2e-07
2022-12-21,6.367333333333335e-05,0.00019102000000000002,7.742e-05,3.778e-05
2022-12-22,6.094333333333333e-05,0.00018282999999999998,8.167e-05,2.918e-05
2022-12-23,9.634333333333334e-05,0.00028903,0.0001,8.903e-05
2022-12-24,6.99e-05,0.0002097,0.0001,4.748e-05
2022-12-25,1.812e-05,5.436e-05,3.06e-05,5.21e-06
2022-12-26,3.7533333333333323e-06,1.1259999999999997e-05,3.319e-05,-5.064e-05
2022-12-27,3.902666666666667e-05,0.00011708000000000001,8.655e-05,1.102e-05
2022-12-28,5.375666666666666e-05,0.00016126999999999998,9.764e-05,2.111e-05
2022-12-29,9.505666666666667e-05,0.00028517,0.0001,8.532e-05
2022-12-30,9.044000000000001e-05,0.00027132,0.0001,7.132e-05
2022-12-31,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-01,6.897e-05,0.00020691,0.0001,6.91e-06
2023-01-02,-1.0580000000000002e-05,-3.1740000000000004e-05,2.67e-05,-4.356e-05
2023-01-03,7.433e-05,0.00022299,0.0001,3.322e-05
2023-01-04,4.936e-05,0.00014808,6.489e-05,3.388e-05
2023-01-05,5.7056666666666665e-05,0.00017117,7.264e-05,4.436e-05
2023-01-06,6.945333333333333e-05,0.00020836,8.658e-05,5.587e-05
2023-01-07,4.393e-05,0.00013179,0.0001,6.71e-06
2023-01-08,7.703e-05,0.00023109,0.0001,5.657e-05
2023-01-09,2.0116666666666667e-05,6.035e-05,5.796e-05,-6.66e-06
2023-01-10,5.0770000000000003e-05,0.00015231,9.685e-05,2.417e-05
2023-01-11,1.6756666666666665e-05,5.027e-05,2.761e-05,-2.11e-06
2023-01-12,9.183e-05,0.00027549,0.0001,7.549e-05
2023-01-13,9.053333333333333e-05,0.0002716,0.0001,7.16e-05
2023-01-14,0.00021531000000000002,0.0006459300000000001,0.00045847,8.746e-05
2023-01-15,0.00015345999999999998,0.00046038,0.00019892,0.00012434
2023-01-16,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-17,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-18,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-19,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-20,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-21,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-22,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-23,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-24,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-25,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-26,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-27,9.847000000000001e-05,0.00029541,0.0001,9.541e-05
2023-01-28,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-29,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-30,0.0001,0.00030000000000000003,0.0001,0.0001
2023-01-31,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-01,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-02,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-03,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-04,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-05,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-06,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-07,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-08,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-09,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-10,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-11,6.165666666666668e-05,0.00018497,7.684e-05,5.241e-05
2023-02-12,5.8710000000000005e-05,0.00017613,0.0001,2.27e-05
2023-02-13,6.132333333333333e-05,0.00018397,0.0001,2.074e-05
2023-02-14,9.629e-05,0.00028887,0.0001,8.887e-05
2023-02-15,4.692666666666667e-05,0.00014078000000000002,9.071e-05,2.377e-05
2023-02-16,0.00014390333333333331,0.00043170999999999997,0.00023171,0.0001
2023-02-17,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-18,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-19,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-20,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-21,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-22,0.0001,0.00030000000000000003,0.0001,0.0001
2023-02-23,5.7123333333333336e-05,0.00017137,0.0001,3.506e-05
2023-02-24,5.1223333333333335e-05,0.00015367,5.44e-05,4.949e-05
2023-02-25,5.816666666666667e-06,1.745e-05,1.183e-05,-4.8e-07
2023-02-26,5.571e-05,0.00016713,7.372e-05,2.76e-05
2023-02-27,5.388666666666667e-05,0.00016166,8.144e-05,1.196e-05
2023-02-28,3.783e-05,0.00011349,5.95e-05,1.985e-05
2023-03-01,6.728333333333333e-05,0.00020185,0.0001,1.85e-06
2023-03-02,8.570000000000001e-05,0.0002571,8.703e-05,8.395e-05
2023-03-03,1.857e-05,5.571e-05,0.0001,-4.203e-05
2023-03-04,2.148666666666667e-05,6.446e-05,3.812e-05,5.3e-06
2023-03-05,2.0413333333333333e-05,6.124e-05,3.706e-05,5.44e-06
2023-03-06,4.9760000000000005e-05,0.00014928,5.46e-05,4.054e-05
2023-03-07,2.7263333333333334e-05,8.179e-05,4.375e-05,1.173e-05
2023-03-08,5.577666666666667e-05,0.00016733,0.0001,2.917e-05
2023-03-09,0.0001,0.00030000000000000003,0.0001,0.0001
2023-03-10,-3.338666666666666e-05,-0.00010015999999999999,5.26e-06,-8.895e-05
2023-03-11,-7.576666666666667e-06,-2.273e-05,2.364e-05,-2.341e-05
2023-03-12,1.798666666666667e-05,5.3960000000000005e-05,9.088e-05,-4.068e-05
2023-03-13,8.670333333333335e-05,0.00026011000000000003,0.0001,6.011e-05
2023-03-14,0.00018284333333333332,0.00054853,0.00029811,0.0001
2023-03-15,0.00018751,0.00056253,0.00024127,0.0001
2023-03-16,0.0001,0.00030000000000000003,0.0001,0.0001
2023-03-17,7.770333333333335e-05,0.00023311000000000002,0.0001,3.311e-05
2023-03-18,0.0001,0.00030000000000000003,0.0001,0.0001
2023-03-19,0.0001,0.00030000000000000003,0.0001,0.0001
2023-03-20,9.693666666666668e-05,0.00029081,0.0001,9.081e-05
2023-03-21,3.221333333333334e-05,9.664000000000001e-05,8.118e-05,2.92e-06
2023-03-22,1.8693333333333333e-05,5.608e-05,5.334e-05,6e-08
2023-03-23,3.052666666666667e-05,9.158e-05,0.0001,-1.09e-05
2023-03-24,0.0001,0.00030000000000000003,0.0001,0.0001
2023-03-25,1.3566666666666667e-06,4.07e-06,4.25e-06,-3.1e-06
2023-03-26,1.2300000000000024e-06,3.690000000000007e-06,3.634e-05,-3.326e-05
2023-03-27,1.6393333333333334e-05,4.918e-05,2.905e-05,-3.96e-06
2023-03-28,2.4086666666666664e-05,7.225999999999999e-05,7.531e-05,-1.428e-05
2023-03-29,7.724333333333334e-05,0.00023173,0.0001,6.075e-05
2023-03-30,4.5826666666666666e-05,0.00013748,6.987e-05,1.123e-05
2023-03-31,4.5486666666666666e-05,0.00013646,0.0001,-2.712e-05
2023-04-01,9.613333333333334e-05,0.0002884,0.0001,8.84e-05
2023-04-02,5.311333333333333e-05,0.00015934,6.893e-05,4.514e-05
2023-04-03,2.0689999999999997e-05,6.207e-05,5.688e-05,-1.24e-05
2023-04-04,-2.8806666666666666e-05,-8.642e-05,-1.276e-05,-6.009e-05
2023-04-05,5.514e-05,0.00016542,8.517e-05,2.76e-05
2023-04-06,6.883333333333332e-06,2.0649999999999997e-05,3.598e-05,-2.975e-05
2023-04-07,1.953333333333334e-06,5.8600000000000015e-06,1.055e-05,-1.473e-05
2023-04-08,1.3086666666666666e-05,3.926e-05,3.192e-05,2.68e-06
2023-04-09,-2.6899999999999997e-06,-8.069999999999999e-06,9.5e-06,-9.04e-06
2023-04-10,8.722333333333332e-05,0.00026167,0.0001,6.167e-05
2023-04-11,0.0001,0.00030000000000000003,0.0001,0.0001
2023-04-12,6.508000000000001e-05,0.00019524,9.582e-05,1.747e-05
2023-04-13,7.030666666666667e-05,0.00021092,0.0001,4.427e-05
2023-04-14,4.435666666666667e-05,0.00013307,0.0001,-1.13e-06
2023-04-15,4.493333333333333e-05,0.0001348,0.0001,-4.975e-05
2023-04-16,9.048e-05,0.00027144,0.0001,7.144e-05
2023-04-17,9.125333333333334e-05,0.00027376,0.0001,7.376e-05
2023-04-18,3.648333333333333e-05,0.00010944999999999999,6.772e-05,-5.1e-06
2023-04-19,5.383333333333334e-05,0.00016150000000000002,0.0001,-8.1e-07
2023-04-20,6.048333333333333e-05,0.00018145,8.579e-05,3.668e-05
2023-04-21,8.765666666666667e-05,0.00026297,0.0001,6.297e-05
2023-04-22,6.316e-05,0.00018948,0.0001,2.09e-05
2023-04-23,2.504333333333333e-05,7.513e-05,3.768e-05,1.376e-05
2023-04-24,3.667666666666667e-05,0.00011003,4.679e-05,2.63e-05
2023-04-25,6.737666666666667e-05,0.00020213000000000002,8.541e-05,5.066e-05
2023-04-26,5.344e-05,0.00016032,0.0001,1.686e-05
2023-04-27,3.850666666666667e-05,0.00011552,5.769e-05,2.518e-05
2023-04-28,8.158666666666667e-05,0.00024476,0.0001,4.476e-05
2023-04-29,4.871333333333333e-05,0.00014614,7.826e-05,3.7e-07
2023-04-30,4.2369999999999996e-05,0.00012711,6.078e-05,3.132e-05
2023-05-01,-1.1230000000000004e-05,-3.369000000000001e-05,2.435e-05,-6.37e-05
2023-05-02,2.769e-05,8.307e-05,6.135e-05,9.68e-06
2023-05-03,6.568e-05,0.00019704,8.568e-05,5.435e-05
2023-05-04,8.102000000000001e-05,0.00024306000000000002,0.0001,4.314e-05
2023-05-05,7.396e-05,0.00022188,9.909e-05,3.731e-05
2023-05-06,0.0001,0.00030000000000000003,0.0001,0.0001
2023-05-07,4.804666666666667e-05,0.00014414,6.046e-05,4.047e-05
2023-05-08,1.6763333333333333e-05,5.029e-05,3.902e-05,4.07e-06
2023-05-09,4.109666666666666e-05,0.00012329,6.841e-05,3.78e-06
2023-05-10,4.109666666666666e-05,0.00012329,4.785e-05,3.752e-05
2023-05-11,4.5763333333333336e-05,0.00013729,6.926e-05,1.596e-05
2023-05-12,3.453e-05,0.00010359,3.964e-05,2.762e-05
2023-05-13,3.2896666666666666e-05,9.868999999999999e-05,5.385e-05,-1e-07
2023-05-14,2.763666666666667e-05,8.291e-05,3.537e-05,1.715e-05
2023-05-15,8.803333333333334e-06,2.6410000000000003e-05,4.407e-05,-1.576e-05
2023-05-16,5.875e-05,0.00017625,8.66e-05,3.165e-05
2023-05-17,6.627333333333333e-05,0.00019882,8.392e-05,4.461e-05
2023-05-18,9.447333333333334e-05,0.00028342,0.0001,8.342e-05
2023-05-19,3.6683333333333335e-05,0.00011005,4.474e-05,2.716e-05
2023-05-20,2.3063333333333337e-05,6.919e-05,5.313e-05,-8.49e-06
2023-05-21,5.7029999999999994e-05,0.00017109,7.262e-05,4.776e-05
2023-05-22,2.6663333333333333e-05,7.999e-05,4.77e-05,2.1e-06
2023-05-23,0.0001,0.00030000000000000003,0.0001,0.0001
2023-05-24,5.476333333333333e-05,0.00016429,0.0001,2.067e-05
2023-05-25,8.606666666666667e-05,0.0002582,0.0001,5.82e-05
2023-05-26,8.178666666666667e-05,0.00024536,0.0001,4.953e-05
2023-05-27,7.690666666666667e-05,0.00023072000000000001,8.564e-05,7.146e-05
2023-05-28,9.96e-05,0.0002988,0.0001,9.88e-05
2023-05-29,0.0001,0.00030000000000000003,0.0001,0.0001
2023-05-30,6.361333333333334e-05,0.00019084,9.036e-05,3.861e-05
2023-05-31,5.024333333333334e-05,0.00015073000000000002,9.865e-05,2.344e-05
2023-06-01,7.245666666666667e-05,0.00021737,0.0001,2.096e-05
2023-06-02,7.994e-05,0.00023982,9.946e-05,4.77e-05
2023-06-03,7.662e-05,0.00022986,0.0001,5.566e-05
2023-06-04,8.283333333333335e-05,0.0002485,0.0001,4.85e-05
2023-06-05,9.131333333333332e-05,0.00027393999999999997,0.0001,7.856e-05
2023-06-06,-1.9719999999999998e-05,-5.9159999999999996e-05,4.288e-05,-7.157e-05
2023-06-07,8.001666666666667e-05,0.00024005,0.0001,4.005e-05
2023-06-08,4.201666666666667e-05,0.00012605,5.504e-05,3.09e-05
2023-06-09,6.302666666666667e-05,0.00018908,7.916e-05,4.404e-05
2023-06-10,4.9909999999999995e-05,0.00014973,8.702e-05,2.417e-05
2023-06-11,4.5239999999999994e-05,0.00013571999999999998,5.925e-05,3.197e-05
2023-06-12,5.116333333333333e-05,0.00015349,8.66e-05,3.065e-05
2023-06-13,7.561e-05,0.00022683000000000002,0.0001,6.18e-05
2023-06-14,2.9383333333333334e-05,8.815e-05,3.661e-05,2.438e-05
2023-06-15,3.205e-05,9.615e-05,6.687e-05,-3.265e-05
2023-06-16,1.6626666666666664e-05,4.988e-05,3.971e-05,2.36e-06
2023-06-17,9.137e-05,0.00027411,0.0001,7.543e-05
2023-06-18,6.214666666666667e-05,0.00018644,8.233e-05,3.706e-05
2023-06-19,5.7090000000000004e-05,0.00017127,7.04e-05,3.69e-05
2023-06-20,4.35e-06,1.3049999999999999e-05,4.35e-05,-2.597e-05
2023-06-21,6.282e-05,0.00018846,0.0001,2.551e-05
2023-06-22,9.745333333333334e-05,0.00029236,0.0001,9.236e-05
2023-06-23,0.0001,0.00030000000000000003,0.0001,0.0001
2023-06-24,0.0001,0.00030000000000000003,0.0001,0.0001
2023-06-25,0.0001,0.00030000000000000003,0.0001,0.0001
2023-06-26,0.0001,0.00030000000000000003,0.0001,0.0001
2023-06-27,0.0001,0.00030000000000000003,0.0001,0.0001
2023-06-28,7.966666666666667e-05,0.000239,0.0001,4.598e-05
2023-06-29,8.624666666666668e-05,0.00025874000000000003,0.0001,6.574e-05
2023-06-30,0.0001,0.00030000000000000003,0.0001,0.0001
2023-07-01,0.0001,0.00030000000000000003,0.0001,0.0001
2023-07-02,0.0001,0.00030000000000000003,0.0001,0.0001
2023-07-03,0.0001,0.00030000000000000003,0.0001,0.0001
2023-07-04,0.0001,0.00030000000000000003,0.0001,0.0001
2023-07-05,0.0001,0.00030000000000000003,0.0001,0.0001
2023-07-06,6.404e-05,0.00019212,0.0001,1.492e-05
2023-07-07,1.4203333333333332e-05,4.2609999999999994e-05,4.221e-05,-6.58e-06
2023-07-08,2.6913333333333335e-05,8.074e-05,3.757e-05,1.686e-05
2023-07-09,6.227e-05,0.00018680999999999998,6.821e-05,5.707e-05
2023-07-10,1.8876666666666665e-05,5.663e-05,4.85e-05,-2.182e-05
2023-07-11,6.743e-05,0.00020229,8.265e-05,3.954e-05
2023-07-12,6.0566666666666664e-05,0.0001817,7.041e-05,4.65e-05
2023-07-13,1.838e-05,5.514e-05,6.12e-05,-1.135e-05
2023-07-14,0.0001,0.00030000000000000003,0.0001,0.0001
2023-07-15,-4.406666666666667e-06,-1.3220000000000002e-05,3.007e-05,-7.313e-05
2023-07-16,4.782666666666667e-05,0.00014348,7.772e-05,1.993e-05
2023-07-17,5.1080000000000006e-05,0.00015324000000000002,6.278e-05,2.785e-05
2023-07-18,6.0860000000000003e-05,0.00018258,7.477e-05,3.983e-05
2023-07-19,7.638000000000001e-05,0.00022914000000000002,0.0001,5.224e-05
2023-07-20,5.952e-05,0.00017856,9.641e-05,2.652e-05
2023-07-21,2.457e-05,7.371e-05,3.717e-05,7.77e-06
2023-07-22,1.1053333333333333e-05,3.316e-05,2.195e-05,1.77e-06
2023-07-23,7.426666666666666e-05,0.0002228,0.0001,2.908e-05
2023-07-24,8.112666666666668e-05,0.00024338000000000002,0.0001,4.338e-05
2023-07-25,8.026666666666666e-05,0.0002408,9.465e-05,6.913e-05
2023-07-26,8.406333333333333e-05,0.00025219,0.0001,5.768e-05
2023-07-27,3.2806666666666665e-05,9.842e-05,3.83e-05,2.876e-05
2023-07-28,7.016e-05,0.00021048,0.0001,4.373e-05
2023-07-29,7.365666666666667e-05,0.00022097000000000002,0.0001,4.567e-05
2023-07-30,6.022666666666667e-05,0.00018068,8.151e-05,4.357e-05
2023-07-31,5.99e-05,0.0001797,8.239e-05,2.369e-05
2023-08-01,7.689333333333333e-05,0.00023068,0.0001,6.3e-05
2023-08-02,0.0001,0.00030000000000000003,0.0001,0.0001
2023-08-03,0.0001,0.00030000000000000003,0.0001,0.0001
2023-08-04,9.372e-05,0.00028116,0.0001,8.116e-05
2023-08-05,8.060333333333333e-05,0.00024181000000000002,0.0001,4.181e-05
2023-08-06,0.0001,0.00030000000000000003,0.0001,0.0001
2023-08-07,9.223e-05,0.00027669,0.0001,7.669e-05
2023-08-08,8.360000000000001e-05,0.0002508,0.0001,5.944e-05
2023-08-09,8.838e-05,0.00026514,9.527e-05,8.11e-05
2023-08-10,9.425666666666667e-05,0.00028277,0.0001,8.277e-05
2023-08-11,9.041000000000001e-05,0.00027123,0.0001,7.123e-05
2023-08-12,9.768333333333333e-05,0.00029305,0.0001,9.305e-05
2023-08-13,8.212333333333333e-05,0.00024637,0.0001,4.637e-05
2023-08-14,0.0001,0.00030000000000000003,0.0001,0.0001
2023-08-15,0.0001,0.00030000000000000003,0.0001,0.0001
2023-08-16,0.0001,0.00030000000000000003,0.0001,0.0001
2023-08-17,0.0001,0.00030000000000000003,0.0001,0.0001
2023-08-18,5.04e-05,0.0001512,0.0001,-4.6e-07
2023-08-19,-1.9606666666666666e-05,-5.8819999999999996e-05,-2.74e-06,-5.286e-05
2023-08-20,-2.542e-05,-7.626e-05,-1.93e-06,-4.364e-05
2023-08-21,-1.2e-05,-3.6e-05,8.16e-06,-2.797e-05
2023-08-22,2.706666666666667e-06,8.12e-06,3.048e-05,-1.928e-05
2023-08-23,9.886666666666666e-06,2.9659999999999997e-05,3.247e-05,-1.02e-05
2023-08-24,1.528e-05,4.5839999999999995e-05,4.9e-05,-2.822e-05
2023-08-25,2.4536666666666665e-05,7.361e-05,5.218e-05,-6.59e-06
2023-08-26,3.75e-05,0.0001125,5.334e-05,2.096e-05
2023-08-27,1.7690000000000002e-05,5.3070000000000005e-05,3.976e-05,9.9e-07
2023-08-28,2.851e-05,8.553e-05,4.524e-05,-3.95e-06
2023-08-29,-2.1136666666666664e-05,-6.340999999999999e-05,3.769e-05,-0.00010934
2023-08-30,4.847666666666666e-05,0.00014543,5.731e-05,3.944e-05
2023-08-31,5.9576666666666675e-05,0.00017873000000000002,8.105e-05,2.909e-05
2023-09-01,4.935e-05,0.00014805,6.254e-05,2.583e-05
2023-09-02,1.639e-05,4.917e-05,4.998e-05,-2.018e-05
2023-09-03,2.6546666666666668e-05,7.964e-05,4.839e-05,2.35e-06
2023-09-04,1.0333333333333333e-05,3.1e-05,2.69e-05,-1.059e-05
2023-09-05,1.798e-05,5.394e-05,3.366e-05,5.3e-07
2023-09-06,3.6966666666666667e-06,1.109e-05,2.135e-05,-2.763e-05
2023-09-07,4.879e-05,0.00014637,6.924e-05,3.83e-05
2023-09-08,-9.013333333333332e-06,-2.704e-05,5.12e-06,-1.691e-05
2023-09-09,-1.337e-05,-4.011e-05,1.423e-05,-5.057e-05
2023-09-10,1.9433333333333332e-05,5.8299999999999994e-05,3.294e-05,-7.3e-07
2023-09-11,1.1203333333333333e-05,3.361e-05,1.838e-05,-3e-06
2023-09-12,1.551e-05,4.653e-05,5.425e-05,-3.502e-05
2023-09-13,2.2336666666666666e-05,6.701e-05,3.099e-05,1.26e-05
2023-09-14,-2.863333333333335e-06,-8.590000000000004e-06,3.428e-05,-4.748e-05
2023-09-15,1.3863333333333333e-05,4.159e-05,7.561e-05,-2.641e-05
2023-09-16,-2.9540000000000002e-05,-8.862e-05,-1.381e-05,-4.32e-05
2023-09-17,8.96e-06,2.688e-05,1.142e-05,6.49e-06
2023-09-18,-2.2343333333333333e-05,-6.703e-05,5.79e-06,-6.774e-05
2023-09-19,-4.2000000000000004e-06,-1.2600000000000001e-05,2.468e-05,-1.972e-05
2023-09-20,-2.460666666666667e-05,-7.382000000000001e-05,-9.91e-06,-3.777e-05
2023-09-21,3.901e-05,0.00011703,7.429e-05,-2.9e-07
2023-09-22,1.0359999999999997e-05,3.1079999999999994e-05,2.136e-05,-6.2e-07
2023-09-23,2.8136666666666668e-05,8.441e-05,6.676e-05,2.09e-06
2023-09-24,2.0719999999999995e-05,6.215999999999999e-05,4.721e-05,-1.392e-05
2023-09-25,4.0323333333333334e-05,0.00012097,8.565e-05,-1.26e-05
2023-09-26,1.6699999999999982e-06,5.009999999999994e-06,5.626e-05,-3.91e-05
2023-09-27,5.1319999999999997e-05,0.00015396,9.944e-05,2.074e-05
2023-09-28,-1.8796666666666666e-05,-5.639e-05,6.74e-06,-4.732e-05
2023-09-29,-1.995e-05,-5.9850000000000005e-05,4.76e-06,-3.894e-05
2023-09-30,1.344e-05,4.032e-05,1.864e-05,6.43e-06
2023-10-01,-8.623333333333333e-06,-2.5869999999999998e-05,2.95e-06,-2.263e-05
2023-10-02,1.694e-05,5.0820000000000005e-05,5.831e-05,-1.477e-05
2023-10-03,2.7796666666666668e-05,8.339e-05,4.172e-05,1.667e-05
2023-10-04,3.124666666666667e-05,9.374000000000001e-05,6.2e-05,-2.857e-05
2023-10-05,-3.459e-05,-0.00010376999999999999,-2.302e-05,-4.268e-05
2023-10-06,-9.396666666666666e-06,-2.819e-05,1.436e-05,-3.149e-05
2023-10-07,2.3520000000000002e-05,7.056e-05,2.849e-05,2.083e-05
2023-10-08,2.1503333333333335e-05,6.451e-05,5.163e-05,3.14e-06
2023-10-09,5.115e-05,0.00015345000000000002,7.838e-05,3.515e-05
2023-10-10,4.263666666666667e-05,0.00012791000000000001,6.349e-05,1.894e-05
2023-10-11,6.855666666666667e-05,0.00020567,8.33e-05,5.918e-05
2023-10-12,6.655e-05,0.00019965,0.0001,2.661e-05
2023-10-13,2.2196666666666667e-05,6.659e-05,2.326e-05,2.039e-05
2023-10-14,1.5906666666666665e-05,4.772e-05,2.456e-05,1.05e-06
2023-10-15,1.669e-05,5.007e-05,4.292e-05,-1.509e-05
2023-10-16,3.394333333333334e-05,0.00010183,9.644e-05,2.8e-07
2023-10-17,-2.0466666666666673e-06,-6.140000000000002e-06,1.493e-05,-2.311e-05
2023-10-18,-9.716666666666666e-06,-2.9149999999999997e-05,1.644e-05,-3.343e-05
2023-10-19,-4.2193333333333335e-05,-0.00012658,-6.24e-06,-0.00011006
2023-10-20,-1.5490000000000002e-05,-4.647000000000001e-05,2.687e-05,-9.272e-05
2023-10-21,2.872e-05,8.616e-05,5.827e-05,-1.585e-05
2023-10-22,2.7536666666666667e-05,8.261e-05,3.115e-05,2.567e-05
2023-10-23,6.162666666666666e-05,0.00018488,9.59e-05,6.48e-06
2023-10-24,0.0001,0.00030000000000000003,0.0001,0.0001
2023-10-25,0.0001,0.00030000000000000003,0.0001,0.0001
2023-10-26,0.0001,0.00030000000000000003,0.0001,0.0001
2023-10-27,0.0001,0.00030000000000000003,0.0001,0.0001
2023-10-28,0.0001,0.00030000000000000003,0.0001,0.0001
2023-10-29,0.0001,0.00030000000000000003,0.0001,0.0001
2023-10-30,0.0001,0.00030000000000000003,0.0001,0.0001
2023-10-31,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-01,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-02,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-03,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-04,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-05,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-06,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-07,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-08,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-09,0.00013342333333333332,0.00040027,0.00020027,0.0001
2023-11-10,0.00010560666666666666,0.00031682,0.00011682,0.0001
2023-11-11,0.00013751666666666666,0.00041254999999999997,0.00016607,0.0001
2023-11-12,0.00022046000000000001,0.00066138,0.00027221,0.0001543
2023-11-13,0.00021284000000000003,0.0006385200000000001,0.00032467,0.00010893
2023-11-14,0.00016076,0.00048228,0.00017382,0.00014477
2023-11-15,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-16,0.00012404333333333335,0.00037213000000000003,0.00015199,0.0001
2023-11-17,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-18,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-19,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-20,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-21,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-22,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-23,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-24,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-25,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-26,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-27,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-28,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-29,0.0001,0.00030000000000000003,0.0001,0.0001
2023-11-30,0.0001,0.00030000000000000003,0.0001,0.0001
