date,value
2015-06-28,-0.1905
2015-06-29,-0.1579
2015-06-30,-0.1837
2015-07-01,-0.1986
2015-07-02,-0.1901
2015-07-03,-0.1695
2015-07-04,-0.1215
2015-07-05,-0.1299
2015-07-06,-0.1413
2015-07-07,-0.1235
2015-07-08,-0.1252
2015-07-09,-0.062
2015-07-10,-0.0311
2015-07-11,0.027
2015-07-12,-0.0351
2015-07-13,-0.0523
2015-07-14,-0.0584
2015-07-15,-0.0859
2015-07-16,-0.0798
2015-07-17,-0.0898
2015-07-18,-0.0978
2015-07-19,-0.0815
2015-07-20,-0.0905
2015-07-21,-0.0858
2015-07-22,-0.0893
2015-07-23,-0.0419
2015-07-24,-0.0406
2015-07-25,-0.027
2015-07-26,-0.0227
2015-07-27,-0.019
2015-07-28,-0.038
2015-07-29,-0.0428
2015-07-30,-0.0562
2015-07-31,-0.067
2015-08-01,-0.064
2015-08-02,-0.0649
2015-08-03,-0.0525
2015-08-04,-0.0631
2015-08-05,-0.0757
2015-08-06,-0.0735
2015-08-07,-0.1472
2015-08-08,-0.1208
2015-08-09,-0.1259
2015-08-10,-0.0986
2015-08-11,-0.112
2015-08-12,-0.1264
2015-08-13,-0.1188
2015-08-14,-0.1374
2015-08-15,-0.1498
2015-08-16,-0.1536
2015-08-17,-0.3659
2015-08-18,-0.3092
2015-08-19,-0.2621
2015-08-20,-0.2761
2015-08-21,-0.2878
2015-08-22,-0.2993
2015-08-23,-0.4008
2015-08-24,-0.3273
2015-08-25,-0.3054
2015-08-26,-0.312
2015-08-27,-0.2706
2015-08-28,-0.283
2015-08-29,-0.2876
2015-08-30,-0.278
2015-08-31,-0.2931
2015-09-01,-0.2839
2015-09-02,-0.2966
2015-09-03,-0.2732
2015-09-04,-0.2475
2015-09-05,-0.2218
2015-09-06,-0.2225
2015-09-07,-0.2044
2015-09-08,-0.2319
2015-09-09,-0.2306
2015-09-10,-0.2196
2015-09-11,-0.2418
2015-09-12,-0.2728
2015-09-13,-0.2703
2015-09-14,-0.2731
2015-09-15,-0.2803
2015-09-16,-0.2567
2015-09-17,-0.2567
2015-09-18,-0.2613
2015-09-19,-0.2657
2015-09-20,-0.2917
2015-09-21,-0.27
2015-09-22,-0.2715
2015-09-23,-0.2485
2015-09-24,-0.2403
2015-09-25,-0.245
2015-09-26,-0.252
2015-09-27,-0.216
2015-09-28,-0.2294
2015-09-29,-0.2323
2015-09-30,-0.2243
2015-10-01,-0.2256
2015-10-02,-0.2164
2015-10-03,-0.2174
2015-10-04,-0.2099
2015-10-05,-0.18
2015-10-06,-0.1953
2015-10-07,-0.1981
2015-10-08,-0.191
2015-10-09,-0.1834
2015-10-10,-0.1708
2015-10-11,-0.1799
2015-10-12,-0.1592
2015-10-13,-0.1445
2015-10-14,-0.1372
2015-10-15,-0.1021
2015-10-16,-0.0645
2015-10-17,-0.0986
2015-10-18,-0.0945
2015-10-19,-0.0683
2015-10-20,-0.0792
2015-10-21,-0.0499
2015-10-22,-0.0376
2015-10-23,-0.0191
2015-10-24,-0.0103
2015-10-25,-0.0078
2015-10-26,0.0226
2015-10-27,0.0516
2015-10-28,0.0831
2015-10-29,0.121
2015-10-30,0.0804
2015-10-31,0.1242
2015-11-01,0.2079
2015-11-02,0.2813
2015-11-03,0.2898
2015-11-04,0.251
2015-11-05,0.2284
2015-11-06,0.2553
2015-11-07,0.2275
2015-11-08,0.2443
2015-11-09,0.1501
2015-11-10,0.0711
2015-11-11,0.15
2015-11-12,0.149
2015-11-13,0.1385
2015-11-14,0.1033
2015-11-15,0.1338
2015-11-16,0.1461
2015-11-17,0.146
2015-11-18,0.1214
2015-11-19,0.1099
2015-11-20,0.1211
2015-11-21,0.1149
2015-11-22,0.1132
2015-11-23,0.105
2015-11-24,0.1295
2015-11-25,0.1964
2015-11-26,0.2035
2015-11-27,0.1976
2015-11-28,0.2304
2015-11-29,0.2423
2015-11-30,0.2114
2015-12-01,0.2047
2015-12-02,0.2093
2015-12-03,0.2137
2015-12-04,0.2669
2015-12-05,0.2744
2015-12-06,0.2783
2015-12-07,0.3106
2015-12-08,0.3167
2015-12-09,0.3137
